-0.08432438157325335,-0.12484352582594642,0.0009650752459217447,0.06582649129938149,0.0424055810867874,-0.0809623311940905,-0.027986246960421228,-0.10301467649889942,0.03199161083142396,-0.014302146929401781,-0.06937416584965554,0.01635543311216864,0.02777074660735259,0.13033436546358354,-0.17819038798337464,-0.02115756894180627,-0.02008251049041615,0.0018890655125381771,-0.014952311445837242,0.009017636335316655,0.0622265070974362,-0.04693915668048335,-0.09991407524104493,-0.01988450055477245,-0.06435669103349027,-0.08213235753741391,0.0023697093306129947,-0.06511907210513035,-0.052319442185551034,-0.047299865899550965,-0.010753260905302413,-0.014930212715074326,-0.0020523369706891767,-0.057849687505074125,-0.1232590407880921,-0.05688564946248983,-0.0202195375211802,-0.052942469021789396,0.04238376900347649,-0.01431828186977667,0.07342337404222717,-0.04804093705030989,-0.057597519380800176,-0.05033312956231048,-0.005079853115838031,0.013732972349158958,0.01157621454420842,0.05457108846799873,-0.04518842848194299,0.018153034425480167,0.09490681812139926,0.08313632498610463,-0.07572464944391477,0.06291270662219185,0.10012155854272621,-0.05619424441905783,-0.03918126519456266,-0.07686674897177055,-0.030155172171201793,0.05448553901088415,-0.10289769810741034,-0.04082214279844096,-0.09047775856073113,-0.009157125910413084,0.07804952770296124,-0.10908000370102261,-0.09839553985914018,-0.06427077260938131,0.14770162264188413,-0.1401630464770366,-0.1080895369299124,0.0673509623267243,-0.05343165107999155,-0.0828843621784788,0.011439909295314056,0.02268085965615932,-0.04295339820608107,-0.05649594324576467,-0.0498496228057165,0.016370260274960125,-0.03996822791481087,0.10630358280267717,-0.05061936760018977,0.00418080232871349,-0.08465566228480365,0.014207057240469062,0.019726112326746193,0.04315065326749379,0.10951672325637603,-0.0009429165109984592,0.03909506504613783,-0.0028355072743713717,-0.0360031790956899,-0.09673461042777291,-0.03321573352459804,-0.12242081914848742,0.008300844922862963,-0.022819499156032798,0.08233005520094333,-0.014627328510124696,-0.05274777421212547,0.07873937904504492,0.08269739440790283,-0.07522811501779957,0.0037144595045341933,-0.02541522830743054,-0.06865927645602984,0.01477333894949539,-0.09140611499493355,-0.07806739289203649,0.018780739751272958,-0.024376110565259238,-0.026675844783963214,0.032047481050043916,-0.02115341421735195,-0.07545694538387046,0.12000921315038843,-0.08735560746307619,0.17982670777531107,0.018589006096168554,0.00044646101403427943,-0.04704903881991068,-0.0012931687182673659,-0.02616155676242124,0.029683661858587923,0.02925725225956718,-0.027459349918256066,-0.0067461693951696685,0.01717369349305842,-0.04374366856238971,-0.011608678104587822,0.023664038736709685,-0.04980926315408726,0.00043677051959703186,-0.11173750526745738,0.05825104042882002,0.03483797845685988,0.06489378822758798,-0.04814327922150959,0.06576857664868516,0.02039263327923272,-0.04625264201148993,0.11775148498725442,-0.06852489181714477,-0.059823340459115665,0.0058217786031011685,0.10864240958658007,-0.012810831046923028,0.005756397155476184,-0.04600739712894747,-0.107081158683892,-0.09648604304607687,0.0031214688464266446,-0.07294555719761071,-0.09495831609121533,0.1208285786382092,-0.09835838799308519,-0.08059179326112056,-0.04188200409962217,0.020335866288404787,-0.050813086147172,-0.17082589957662922,-0.04147536456519904,-0.04996651334344347,-0.13418286032742333,-0.00817968064265225,0.01158755916865796,-0.018130593510457187,-0.05494121458903964,0.0007333673172041131,-0.0906752835822388,0.02793377564526609,0.0007430348779491396,0.032898332537651516,-0.026008164524540495,0.015295624887191597,-0.1018997944512496,0.015750709366705085,-0.005205549924096388,-0.0828550214119448,-0.08342429577629681,-0.09929211969200571,0.07742007384175757,0.017586297070285452,-0.023472439933845676,0.14638267098103433,-0.015687265989733586,-0.039524465530429424,-0.049566261373389764,-0.04631540082587678,0.035094383972777865,-0.1040937900798353,0.15924675894859383,-0.041761512595101004,0.026082327559170337,-0.022627854467893626,-0.001786366804638049,0.009967865189580817,0.024916018450093863,-0.059093046223550265,-0.05210003334080443,0.0740992029882802,-0.009039238232297783,-0.06403830595697073,-0.08497903110014403,-0.012389296852808448,-0.002850372837384423,-0.006545178091621872,-0.11245495788545477,-0.053688787668978874,-0.04282013202624483,0.03943954603723779,-0.05033324542080519,0.006997297871068034,0.15965548342814687,-0.029814127000674737,0.0374623305772084,-0.06714007772416847,-0.07073949737854435,0.004821670670669574,-0.05574046856728893,0.01693326978027845,0.06746430567304004,0.10898907355470315,-0.024066866385653873,-0.06480737990652569,0.03868314675558672,-0.03410391002552814,0.08350226827878865,-0.022157404302537292,-0.04170908048423845,-0.06254381482578464,-0.08245002707380478,-0.04607711040868764,-0.034561720535620816,0.05316856442433572,-0.02633381018962354,0.011317604562686075,-0.002379540691967859,-0.021779753277259277,0.0011017914527104312,0.005177317616652557,-0.015300278374203044,-0.11584192766148248,-0.02485614097420045,-0.06293786250647866,-7.658247669584952e-05,0.0036954561319772006,0.0634498378478321,-0.1066440676801286,0.014283214249815497,-0.011193666618379734,-0.0846296686630753,0.09886906517398611,-0.08683985734533291,0.004404436227447066,-0.08483427710123745,-0.051001089597067395,0.03008076265598205,-0.08509872069781119,-0.10494763984448335,0.12434241298120796,-0.007490770590674739,0.016732108546901145,-0.005992379456016002,-0.12204797899355867,0.004252560816650347,-0.05102433535486707,0.024515204235947767,-0.023347745308378798,0.061209098842660514,-0.0359620967162406,0.09319176218328461,-0.1406405527565931,-0.03533949333156542,0.08491054966085583,0.17552754733986273,-0.11538075541257074,-0.20036566812544,0.00035010453826187323,-0.04808839771738011,-0.03784629860995671,-0.06563928461051491,0.049896035201108344,-0.10509439772013889,-0.024252972091585324,-0.010301871079103528,0.054474136910266244,-0.12224762107846793,-0.15362575523897737,0.11088140086517191,0.07870687553663729,-0.04565151916086585,0.04628273147952931,0.11740015233539225,0.009145670115939428,-0.10190917395784187,-0.07386075335815062,-0.1778652217662884,-0.1884938105268933,-0.01642540214175732,-0.035253725360959984,-0.09733345010288051,-0.07638128604530875,-0.08476561657452787,-0.014548701282215585,-0.03137303372991777,-0.014441838933858881,-0.1277154720072731,0.027644098635790502,-0.08717458306143272,0.00912861656275473,-0.06553962921796788,0.02543905681687645,-0.1196301726681007,-0.006823589609656202,-0.03202222701165098,0.028886814829404257,0.037055742731597376,-0.07516815734235008,-0.09859066658779936,0.017345227136262048,0.059337717817883454,-0.06710539052882562,-0.10289938300179508,-0.054269977125968746,0.051021791974741965,-0.10142438948978577,-0.031006149930366177,0.0306455275095829,-0.04539181356405901,-0.0006567757823530003,-0.06246524369181105,-0.053805152448782714,0.04226381826346676,-0.07793640537465628,0.044128658137514064,-0.09095809034241173,0.022057773824211535,-0.04946333591876032,0.008254240806567587,0.13054983860413977,-0.03389990619436159,0.04609589616902833,0.010190461840298438,0.17113686210503715,0.05930880166108907,0.061716284959846296,-0.02041100378529757,-0.014347289091937984,0.09078856460300366,-0.009736453382438753,0.04438465080612919,0.04227267778007435,-0.032451986394926524,-0.09934227332806615,-0.015153407482392306,-0.09185285681976998,0.02075765475884628,0.08010561806471647,0.1522670207415566,-0.013151856345884918,-0.10041186476817293,-0.017407782930799722,-0.030384527671268827,0.03349150178837058,0.10217095890286106,-0.007252087110014766,0.030477750311605996,0.012004214408722748,-0.11329524002132951,-0.07700325803578428,-0.08642799732591257,-0.010725555840013307,0.07931339791762614,-0.15048070888708084,-0.05676514849912495,-0.11277610890209581,-0.047370205051869896,-0.0022862031193388492,-0.08731788800143138,0.09470720289873652,-0.003866244264222346,-0.019546698595391085,-0.03849230050628797,-0.019664286224914274,-0.09888050410912169,-0.06316365658048984,0.0475538612718502,0.01606394273306367,0.003853198729521781,0.13902251971916105,0.013124303518143617,-0.1081647940548427,-0.06587467789314616,0.02467736720411045,0.03436737041742689,0.003917601077757166,0.01621200740392398,-0.032417907477961895,-0.20826540201335028,0.045418130723199925,-0.04462978826227429,0.19630815814229927,0.06972314149453984,0.019541981100527163,-0.05437142772187891,-0.053096520496808,-0.023142366253743954,-0.011317995871119339,0.06210077010558687,-0.03202158260588597,-0.1450482512115625,-0.019274762018957416,-0.040603983282389594,-0.023039852173186336,-0.04939469793413481,0.0049612842960899415,-0.04567271571695232,0.08466715830570655,-0.00345900549284891,-0.07483761817309363,0.0930830967237258,-0.01492255175378731,-0.07077078798216087,-0.05552403877285344,0.012048614893598639,-0.08827335725958824,0.04586345188302895,-0.055421009259465887,-0.0642575294617917,-0.01257206513881677,0.08872038372785196,0.031091973550767052,0.04778027909784137,-0.052975820899403475,0.021608146279700924,0.10583499499867079,0.10756860657470205,-0.07555316971726585,-0.0029360777066582016,-0.0005503116496315743,-0.09993340802359205,0.011312114667964609,-0.056963332567779086,-0.04962331300104611,-0.19089649357232918,-0.023489691650777703,-0.03782130399308299,-0.0450917773495801,-0.029999813195025853,-0.08141868204024828,-0.04208871892314398,0.10722938403379206,-0.06765004277081405,-0.0358105952157738,-0.007654276824816967,-0.04655768473998017,0.024022504579348822,0.07770380081643541,-0.05255866747662323,0.02878073223990579,0.03260389945497763,-0.014838759820502865,-0.05225829988410859,-0.07676260166803787,0.10414149358093308,-0.0156988160347201,0.09604165319460181,-0.024228434503363604,-0.04456508952512636,0.1187285599038242,-0.028570834090621836,-0.027080965882087797,-0.0479402574702708,-0.026909494727353503,0.019375703478140913,0.03407785424182086,0.08226543397747174,0.08456849344247926,0.13795499984776793,0.1539160626256851,0.051810405269493216,0.059009989906553866,-0.03875961096005576,-0.08435075756139279,-0.008645331499181938,-0.17506053432164853,-0.03802908314427675,-0.013336106099557283,0.07874719802979543,0.013853421048141582,-0.09974567728968886,0.026942408655214342,-0.06182268502739474,-0.03599764682738718,-0.029923889764723204,0.0007719337508283617,-0.033663426558605686,-0.014271244889004376,0.009228764221082384,-0.0615994122229616,0.032793924274560786,0.08569963347043533,-0.029759545141579954,0.0386267845671481,-0.05453213341645613,-0.06349729389198926,0.16383769726369674,0.03121793382329337,-0.006366389510873492,-0.097382145958406,-0.039931877508485966,-0.04078760841394146,0.08809689558515121,-0.054150214697834605,0.040270680108087084,-0.011821589970295119,0.009990237443299486,0.021126725195599265,-0.07173938483105292,0.10799872155823989,0.03711471979520257,0.1397510858691155,-0.09141977900723768,-0.005534225879970549,-0.0755534317617319,0.017564827525617017,0.171925818292148,-0.11319423906157552,0.013732485305835613,0.0017713667976356658,-0.0704887749647584,-0.13608329975147196,-0.018142773063320513,-0.12978486547148113,-0.051215051770263614,0.16251410238360897,0.06364470995045096,0.007776416507243842,-0.057707070912849184,-0.02178862311122202,0.006670401829203787,-0.09182212477791336,0.07345604784430314,-0.04256723102913094,-0.12121048125493548,0.1912863852965336,-0.04125266261212098,-0.08731388649259655,-0.02857345461173275,-0.07405452381862489,-0.12722777913640754,0.02253176668984719,-0.028926781487328183,-0.0119979016354917,-0.06313580972112619,0.062205110198445004,0.007648813619719654,-0.07638171985435262,-0.07493053902114478,-0.07368488781028291,-0.005266548129138729,-0.13945397737961995,-0.050097628536657536,-0.11373659249567476,-0.03406115639679242,-0.00508185167226428,-0.02755183995611869,-0.12060699809053504,-0.07898781009071347,0.024683125116698987,-0.0392522111542708,0.1145903037264911,-0.05345089500945758,-0.06850402196516986,-0.06715879352298296,0.029655864717829526,-0.05701716329250325,0.04176909259506088,-0.07209997495611757,-0.0115051768222239,-0.046064257268106,-0.024611818508723942,-0.011423187316086087,-0.033240895664481115,-0.1071831529877376,-0.1380262790654384,0.0067030776592571315,-0.16107538174253916,-0.0035953986747099707,-0.07685334875705528,-0.010782076704844802,-0.20983440266342487,-0.003428759320391318,0.05142077225879677,-0.048634873232905815,0.25552122599434773,0.010867639921200675,-0.04309708110004617,-0.007894010349149265,-0.052107167891300266,-0.1111052369462952,-0.07495367332223692,-0.046867340140753146,-0.024567770780765774,0.03813155791261834,-0.05343164363904044,0.035289856715606846,-0.11257848354560353,-0.028278715445374775,-0.13530500102334334,0.059371314580215204,-0.04178302892380553,-0.01363022992476767,0.0008803369551607768,-0.014556473609730829,-0.06629566354653559,-0.05481435972564403,-0.0025262066708541054,0.08293026025329706,0.013483754346202852,-0.06847199243282928,-0.09153330776372885,-0.03175914341486711,-0.042540624988542816,-0.11380301066872446,-0.003177109591368961,-0.1209782390037594,-0.08456774649162142,-0.05730572441851085,-0.02726133464849869,0.018473446778780697,-0.07976436783456835,0.07746179917540358,-0.0067351279809132565,0.006247831952068405,-0.04556927490314249,-0.15252519426102637,-0.06298332698094705,-0.07177179963815586,0.020578269610157508,0.011352130895222082,0.0041618402612258795,-0.07622793051794857,-0.03536107451860346,-0.0628959368816989,0.02735765740220509,-0.037494612252235646,-0.03025884310079045,0.004517802420310136,-0.0027367189517344594,-0.008362960312520859,-0.03588726667010706,-0.032736512000968714,-0.10906549544243993,-0.03342022101680133,0.027559366949153546,0.026885097372185945,-0.13934572530981165,0.027774053273318413,0.08748727828520225,-0.07876694536253719,-0.04339296523381402,0.07935985715152241,-0.10855803261590583,0.015000574396510962,-0.10083814116935048,0.06110506574657292,-0.005341008659287644,-0.09242774181140626,0.02019736518139448,-0.13754159491199341,-0.01840060271412935,-0.03447569875135123,-0.035860650716645015,-0.008767161124874056,-0.01893802857587746,-0.03172502791239038,0.00799924637917368,-0.002151711676681017,-0.12846060657006944,-0.07338826949890186,-0.06314855473277864,0.030742586493455244,0.13995794324291833,-0.023053978930361704,-0.05392685460915563,-0.06744399922688524,0.004180267164644791,-0.007934164570779858,0.08473702356678213,-0.04702563773538881,-0.012444500453668563,-0.02974419383450927,-0.022363170133399096,0.15937211909367574,-0.03377054476111568,-0.035032466789457206,-0.09762882740634993,-0.09357669687862888,-0.015535425929920903,-0.05515263902092902,-0.03731360262177094,-0.05526142816007759,0.07055034904625351,-0.0800630326616406,-0.007053666111893175,0.029925444309900698,0.029296897971603533,0.008721952649584289,0.004008797637702328,-0.12961833015581364,-0.04711386218296056,-0.05385137909905293,-0.09772706792979612,-0.06379655914768673,0.07506810823712207,-0.024733015733023868,0.00997863151021361,-0.016734719830154603,0.052996341611771705,-0.018617581673747427,-0.10658411210646498,0.0494212249451452,-0.012004614214642259,-0.13083078481898247,-0.05208207623185917,-0.14371304161967097,-0.056846673788233985,-0.03425996001935536,0.06212694040575584,-0.09725283052482873,-0.0431513956677478,-0.08213849717898469,-0.072234739888384,-0.017553731032312853,-0.1345432827285648,0.03916636621015954,0.027412306873886058,-0.05887570401585616,-0.022233892510199887,-0.02500350204397211,-0.06368971337041836,-0.16290023643754975,-0.08588960541393294,0.09050968289688581,-0.02153397730001812,0.04257957701687668,0.046812241807167365,-0.04504541336284267,0.03741101137894011,-0.01760871203779304,-0.06813706416298755,0.04243013407714346,-0.0027066185931204703,-0.016490232786712335,-0.1297238033223311,0.16144558797678424,-0.08260264006283767,0.08859273707319426,0.011423693407158837,-0.0819551314388572,-0.08920279562676424,-0.04842336279628161,-0.05021160236270701,0.19646124650165117,-0.023953609017362546,0.027574845662151314,-0.03054676113423699,0.03274633020282343,0.13783085297931097,-0.029138914272427097,-0.037674594163685286,-0.028635388874880208,-0.2233662552189017,-0.05959050226029521,-0.03599248995284646,-0.1367980189641508,-0.10632366640431919,0.014292302739178147,-0.021745013027103403,-0.10801372786264876,0.04960041491843426,0.0978294338599471,-0.14201598542230562,0.13641190319047075,-0.060452427881440396,-0.09288751035176346,-0.0163036171527321,-0.05738651806515439,0.013626282418585624,0.015143782693207621,-0.0839975709815788,0.09947411888808208,-0.0618414225284875,-0.08106234888773006,-0.14871349777269408,-0.08586343551847549,0.003315335467029623
